51.8536019,19.5254945
51.8534839,19.5255804
51.8533015,19.5257735
51.8530869,19.5260632
51.8525935,19.5197653
51.852574,19.5195302
51.852574,19.5195305
51.8523252,19.5165038
51.8522393,19.5165145
51.8511451,19.5166862
51.8508875,19.5133495
51.8512737,19.5130276
51.8521428,19.5122337
51.8526041,19.5118582
51.8535591,19.5109677
51.8546855,19.509927
51.854825,19.5098412
51.8553614,19.5097339
51.8553615,19.5097339
51.8555331,19.509648
51.8557476,19.5094978
51.8559623,19.509294
51.8561875,19.5090794
51.8567025,19.5086824
51.8569707,19.5085215
51.8577432,19.5081567
51.8585693,19.5075774
51.8585494,19.5075132
51.8585495,19.5075136
51.8578827,19.505378
51.8578827,19.5052385
51.8576574,19.5049595
51.8575394,19.5044553
51.8571853,19.5032429
51.8567991,19.5028674
51.8566167,19.5026099
51.8562841,19.502803
51.8562656,19.5027993
51.8562657,19.5027993
51.8550074,19.5025563
51.8532908,19.5022237
51.852572,19.5020842
51.8524293,19.5020589
51.8524293,19.5020589
51.8522071,19.5020198
51.8522072,19.5020198
51.8503296,19.5016443
51.849246,19.5014405
51.8492461,19.5014405
51.8485271,19.501301
51.8484091,19.5011937
51.8477459,19.5000122
51.8477459,19.5000124
51.8477225,19.4999706
51.8469178,19.4998848
51.8463599,19.499917
51.8463706,19.4992518
51.8463922,19.4990909
51.8464458,19.4987583
51.8464457,19.4987583
51.846875,19.4949281
51.8468749,19.4949281
51.8469393,19.4943487
51.8469715,19.4939517
51.8465745,19.4924604
51.8465745,19.4922888
51.8466281,19.4919562
51.8466819,19.4917738
51.8468105,19.4913125
51.847862,19.4881689
51.8494713,19.4833517
51.8494927,19.4830942
51.848109,19.482417
51.8464457,19.4816029
51.8465746,19.4799077
51.8465745,19.4799077
51.846639,19.4789528
51.846596,19.4789421
51.846478,19.4789206
51.8462634,19.478867
51.8460917,19.4788348
51.8458771,19.4787704
51.8457269,19.4787383
51.8456226,19.4786908
51.8456227,19.4786908
51.8456089,19.4786846
51.8452978,19.4784379
51.8451905,19.478352
51.8449759,19.4782876
51.8447828,19.4783198
51.8446863,19.4783735
51.8446004,19.4784593
51.8443536,19.4787704
51.8443537,19.4787704
51.8444073,19.4789958
51.8444181,19.4792318
51.8444609,19.479618
51.8444395,19.4799292
51.8443858,19.4803905
51.8443859,19.4806802
51.8443965,19.4814527
51.8443322,19.4822359
51.8443537,19.4824504
51.8442142,19.4825685
51.8439888,19.482944
51.8439889,19.482944
51.8439674,19.4834268
51.8440747,19.4838452
51.8439781,19.4843602
51.8438816,19.4847035
51.8437148,19.4850174
51.8437148,19.4850173
51.8436992,19.4850468
51.8436026,19.48583
51.843506,19.4862806
51.8434417,19.4868707
51.8434095,19.4874179
51.8433344,19.4876432
51.8433345,19.4876432
51.842916,19.4875895
51.8419182,19.4874715
51.841135,19.4873213
51.8392468,19.4870638
51.8386244,19.4869673
51.8386459,19.487611
51.8386781,19.4879221
51.8387532,19.4882118
51.8387961,19.4884693
51.8387961,19.4887053
51.8387639,19.4890165
51.838764,19.4890165
51.8386244,19.4891238
51.8384528,19.4892525
51.8375086,19.4898211
51.8373906,19.4901001
51.8372941,19.4902074
51.8371868,19.4902503
51.8370258,19.4902396
51.8368757,19.4901752
51.8368756,19.4901752
51.8368757,19.4901752
51.8365967,19.4895637
51.8365968,19.4895637
51.8362641,19.4899606
51.8359529,19.4901537
51.8355345,19.4900035
51.8349552,19.489746
51.8348371,19.4898211
51.8346118,19.4901216
51.8343436,19.4902825
51.8343544,19.4907653
51.8340539,19.4905185
51.8334854,19.4901323
51.8334102,19.4906258
51.8331849,19.4913554
51.8330777,19.4919025
51.8329919,19.4921493
51.832745,19.4921171
51.8323481,19.4918811
51.8319404,19.4911623
51.8315864,19.490658
51.8310391,19.4905829
51.8306529,19.490658
51.8303096,19.4906687
51.8300843,19.4907009
51.8299341,19.4904863
51.8296337,19.4901752
51.829226,19.4901537
51.828829,19.4901001
51.8283355,19.4898319
51.8277776,19.4892418
51.8277777,19.4892418
51.8274664,19.4888877
51.8271982,19.488641
51.8266618,19.4883084
51.8264579,19.4883084
51.8263399,19.4881689
51.8263077,19.4880938
51.8261897,19.4881153
51.8260503,19.4880938
51.8262004,19.4871175
51.8261969,19.4870847
51.8262511,19.4870691
51.8262007,19.4861962
51.8261491,19.4857451
51.8261714,19.4854615
51.826234,19.4850492
51.8261891,19.4847935
51.8261109,19.4845723
51.8259897,19.4843551
51.825673,19.4839996
51.825481,19.4836102
51.8251605,19.4830871
51.8250634,19.4827695
51.8250544,19.4826474
51.8249892,19.4823944
51.8247163,19.481682
51.8245006,19.4810469
51.8242977,19.48053
51.8242238,19.4802074
51.8241163,19.4799065
51.8239896,19.4793332
51.8238983,19.4790688
51.8237726,19.4788149
51.8236527,19.4784965
51.8235396,19.4780414
51.8233895,19.4777279
51.823299,19.4774952
51.8231871,19.4771352
51.8231598,19.4769036
51.82317,19.4766642
51.8233458,19.4758446
51.8234306,19.4753401
51.8235264,19.4745513
51.8235134,19.4743807
51.8234901,19.4743038
51.8233758,19.4741578
51.8232403,19.4740654
51.8231153,19.474079
51.822596,19.4742178
51.8224758,19.4742634
51.8223525,19.4742434
51.822324,19.4742078
51.8222919,19.4740972
51.8222869,19.4739053
51.822328,19.4736303
51.8223188,19.4734277
51.8224073,19.472571
51.8223958,19.4723328
51.8224127,19.4721057
51.8224601,19.4718089
51.8224574,19.4715922
51.8224973,19.4712966
51.8224321,19.4711018
51.8223681,19.4700837
51.8224231,19.469606
51.8224981,19.4693169
51.8225428,19.4692174
51.8225587,19.469109
51.8225536,19.4690056
51.8228707,19.4681547
51.823041,19.4675302
51.8231109,19.4673887
51.8231415,19.4671815
51.8231719,19.466765
51.8231367,19.4666846
51.8231451,19.466205
51.8231871,19.4658999
51.8231718,19.465445
51.8232433,19.465228
51.8233545,19.4650148
51.823439,19.4650594
51.823682,19.4652801
51.8238408,19.4652812
51.8241207,19.4648924
51.8242716,19.4647281
51.824378,19.4645006
51.8246105,19.4640928
51.8249737,19.4636307
51.8250758,19.4634065
51.8252618,19.4623857
51.8252267,19.4622263
51.8253208,19.4616443
51.825341,19.4615917
51.8251718,19.4608455
51.8251147,19.4607503
51.8250867,19.4605815
51.8250792,19.4602964
51.8251458,19.4601819
51.8252368,19.4599113
51.8253165,19.4595295
51.8254416,19.4590775
51.8256122,19.4587274
51.826031,19.45804
51.8260774,19.4578869
51.8260746,19.4569399
51.8260163,19.4563912
51.8260157,19.4548333
51.8259879,19.4545605
51.8259751,19.4538797
51.8259463,19.4533185
51.8258381,19.4521566
51.8258906,19.451535
51.8260684,19.4508275
51.8260838,19.4496456
51.8261199,19.449128
51.8260955,19.4487949
51.826119,19.4486285
51.8261752,19.4485156
51.8263659,19.4483762
51.8264474,19.4482966
51.826895,19.4479975
51.827111,19.4479309
51.8273387,19.4477638
51.8277483,19.447397
51.8279815,19.4473034
51.8282343,19.447135
51.8283226,19.4470992
51.8284485,19.4469883
51.8284836,19.4469387
51.8285493,19.4468133
51.8286315,19.4465614
51.8288683,19.44619
51.8289416,19.4460454
51.8290722,19.4457273
51.8291712,19.4453893
51.8295338,19.4446454
51.8297461,19.4441182
51.8298462,19.4439101
51.8300492,19.4433787
51.8302989,19.442545
51.8306423,19.4410944
51.8307972,19.4405456
51.8308992,19.440304
51.8310748,19.4399232
51.8314697,19.4392145
51.8317405,19.4386284
51.8322135,19.4378197
51.8326967,19.4370638
51.8329262,19.4365733
51.8330908,19.4362708
51.8333055,19.4360414
51.8337432,19.4356523
51.8342167,19.4353231
51.834417,19.4351438
51.8348448,19.4348686
51.8353,19.4344852
51.835626,19.43418
51.8357276,19.434106
51.8360287,19.433802
51.836775,19.4332006
51.8370604,19.432996
51.8377054,19.4322835
51.837842,19.4320855
51.8379687,19.4319392
51.8383641,19.4315604
51.838411,19.431431
51.8386244,19.4310026
51.8377999,19.4294944
51.8374461,19.4288138
51.8360328,19.4262729
51.8353334,19.4250556
51.8344206,19.4233061
51.8344215,19.4232471
51.8344746,19.4231572
51.8343619,19.4228992
51.8342944,19.4224789
51.8342331,19.4217141
51.8340485,19.4198761
51.8339914,19.4189737
51.8336651,19.4162741
51.8336716,19.4159099
51.8336582,19.415726
51.8336245,19.4156224
51.8336419,19.4155424
51.833612,19.4151128
51.8334634,19.4140085
51.8333574,19.41276
51.8333198,19.4124909
51.8333125,19.4121852
51.8333323,19.411915
51.8333753,19.4116855
51.8335441,19.4110643
51.8335245,19.4108599
51.8334426,19.4106086
51.8333313,19.4104954
51.8330989,19.4103734
51.8327589,19.410117
51.8327274,19.4100565
51.8324222,19.4098443
51.8322357,19.4097575
51.8321878,19.4096747
51.8322243,19.4090123
51.8322761,19.4085331
51.832366,19.4073841
51.8325344,19.40587
51.8326019,19.4051023
51.8326614,19.4047399
51.8327146,19.4039973
51.832812,19.4031226
51.8328247,19.4027214
51.8328074,19.4023061
51.8328454,19.4018136
51.8328931,19.4015879
51.8328937,19.401315
51.8330055,19.4006605
51.8330269,19.4000719
51.8331472,19.399161
51.8331774,19.3982071
51.8332173,19.3977842
51.8332931,19.3974613
51.8332799,19.3970968
51.8333204,19.3965187
51.8333744,19.3961691
51.8334219,19.3961059
51.8335118,19.3961307
51.8346086,19.3968245
51.835218,19.3971804
51.8368069,19.3982368
51.837119,19.398369
51.8372328,19.3982929
51.8373006,19.3981453
51.8373676,19.3977588
51.837459,19.3967807
51.8375428,19.396269
51.8375928,19.3957421
51.8376602,19.3953392
51.8380808,19.3921461
51.8381487,19.3919918
51.838257,19.3919866
51.8383794,19.3920407
51.8385647,19.392095
51.8386736,19.3920563
51.8387352,19.3919043
51.8390312,19.3898427
51.8393498,19.3872354
51.8394624,19.3868345
51.8396829,19.3868848
51.8398351,19.3868871
51.8399775,19.3868672
51.8403624,19.3869506
51.8412472,19.3870719
51.8420566,19.3872251
51.8423781,19.3873363
51.8429396,19.387418
51.8435105,19.3875247
51.8443735,19.3877898
51.8453478,19.3880357
51.845877,19.3881047
51.8461207,19.3881694
51.8470587,19.3882812
51.847248,19.3883173
51.8477143,19.388459
51.8479229,19.3884785
51.8478959,19.3885009
51.8479666,19.3884848
51.8484906,19.388573
51.8488213,19.3886602
51.8491466,19.3888339
51.8495641,19.3889564
51.8501802,19.3890397
51.8503497,19.3890248
51.850373,19.3890096
51.850781,19.3890977
51.8511022,19.3891107
51.8516516,19.3893194
51.851847,19.3893181
51.8519749,19.3892657
51.852402,19.389022
51.8525453,19.3889205
51.8526152,19.3888202
51.8526023,19.3886013
51.8517526,19.3861838
51.8516534,19.3858359
51.8516484,19.3857164
51.8516871,19.3853355
51.8518837,19.3791922
51.8519081,19.3790771
51.8520449,19.3788442
51.8521099,19.3786784
51.852133,19.3785696
51.8521528,19.3780825
51.8521322,19.3776097
51.8521644,19.3774547
51.8522325,19.3773937
51.8527302,19.377358
51.8534572,19.3771526
51.8539673,19.3770752
51.854565,19.3769599
51.8550506,19.3769257
51.8555529,19.3768219
51.8559447,19.3767621
51.8571113,19.376493
51.8582186,19.3764484
51.8584553,19.3763965
51.8591436,19.3761444
51.8619876,19.3756311
51.8626683,19.3754462
51.8634324,19.3751976
51.8642239,19.3749011
51.8648242,19.3746542
51.8651713,19.3744792
51.8657435,19.374143
51.8667811,19.373666
51.8678023,19.3731452
51.8682928,19.3727908
51.8684707,19.3726808
51.8687745,19.3725763
51.8688062,19.3725447
51.8688518,19.3723809
51.8688709,19.3721474
51.8689331,19.3719334
51.8690403,19.3713697
51.86925,19.3705866
51.8693169,19.3701687
51.8694883,19.3695211
51.8696495,19.3691782
51.8697273,19.3690772
51.8699577,19.3685488
51.8700598,19.3684244
51.8701571,19.3681133
51.8703954,19.3678167
51.8705629,19.3674817
51.8707467,19.3671637
51.8712001,19.3665932
51.8713339,19.3663075
51.8716945,19.3657957
51.8717413,19.3656958
51.8717757,19.3655593
51.8718003,19.3652543
51.8717953,19.364385
51.8717614,19.3636127
51.8716483,19.3623625
51.8715019,19.3616432
51.871402,19.3611864
51.8710189,19.3598274
51.8706436,19.3583003
51.8700603,19.3566193
51.8697373,19.3557954
51.8696819,19.3555595
51.8697039,19.3554437
51.8697962,19.3551729
51.8699157,19.3544102
51.8700052,19.354065
51.8700796,19.3534519
51.8701214,19.3532809
51.8701136,19.3530489
51.8701645,19.3526235
51.8701819,19.352184
51.8701464,19.351409
51.8701209,19.3512429
51.8700247,19.3509106
51.869908,19.3505863
51.8694622,19.3494394
51.8693776,19.3491157
51.8693568,19.3489579
51.8693186,19.3475407
51.8694138,19.3457816
51.869462,19.3454895
51.8695197,19.3454084
51.8695952,19.3453868
51.8701966,19.3453491
51.8711029,19.3453699
51.8711706,19.3453918
51.8713154,19.3454751
51.8713755,19.3455331
51.8718449,19.3461742
51.8727384,19.347299
51.8731723,19.3478052
51.8734396,19.3481526
51.8735105,19.348197
51.8735684,19.3481619
51.8736678,19.3479736
51.8737692,19.3478293
51.8742615,19.346624
51.8744838,19.3461264
51.8746165,19.3459211
51.8747582,19.3459175
51.8748973,19.3461409
51.8750259,19.3462619
51.8750684,19.3462247
51.8751713,19.3460476
51.8752791,19.3457289
51.8753154,19.3455319
51.8754123,19.3452901
51.875489,19.3449901
51.8755024,19.3448181
51.8755419,19.3446157
51.8756144,19.3437471
51.8756722,19.3435914
51.8757348,19.3433117
51.8757443,19.3428679
51.8757998,19.3422608
51.8759308,19.3411587
51.8760335,19.3406546
51.8761937,19.3394524
51.8762872,19.3388716
51.8763127,19.3385482
51.8764593,19.3376909
51.8765038,19.3373607
51.8765237,19.336906
51.8767437,19.3357018
51.8768623,19.3347543
51.8769772,19.3341417
51.8770052,19.3338708
51.8770777,19.3335848
51.8771018,19.3330532
51.8771976,19.3323295
51.8774473,19.3313142
51.8778699,19.3298151
51.8780542,19.3292587
51.878239,19.3285159
51.8783688,19.3281221
51.8784308,19.3279883
51.8787433,19.3270384
51.878899,19.3264366
51.8789575,19.3261285
51.8793175,19.324937
51.8795291,19.3241709
51.8797353,19.3233284
51.8799625,19.3225809
51.8802985,19.3213056
51.8804176,19.3205542
51.8805929,19.320068
51.8808082,19.3196055
51.8808767,19.3195108
51.8810287,19.3193575
51.881432,19.3190327
51.8827492,19.3181953
51.8829391,19.3180921
51.8832868,19.3179777
51.8835619,19.3179897
51.8837415,19.3180644
51.8840745,19.3182817
51.884616,19.3185318
51.8853868,19.3188023
51.8857582,19.3188716
51.8864469,19.3191426
51.8867515,19.319204
51.8870484,19.3192846
51.8873541,19.3194149
51.8874117,19.3194536
51.8876896,19.3194267
51.8878301,19.3194709
51.888095,19.3195201
51.8884567,19.3196859
51.8887532,19.3197963
51.8889326,19.3199057
51.8890647,19.3199537
51.8892841,19.3200672
51.8897105,19.3202127
51.8901408,19.3203301
51.8902839,19.3203975
51.8904689,19.3204524
51.8909246,19.3206562
51.8909996,19.320672
51.8911422,19.3206574
51.8912293,19.3206232
51.8913025,19.320574
51.8914121,19.3204438
51.8918372,19.3191403
51.8919524,19.3187406
51.8921057,19.3184054
51.8922918,19.317933
51.8921415,19.3181844
51.8920296,19.3184811
51.8919113,19.3188985
51.8917411,19.3193881
51.8918527,19.3189845
51.892121,19.3182622
51.8922835,19.3179828
51.8923332,19.3178594
51.8923727,19.3178268
51.8924795,19.3178429
51.8925495,19.3179081
51.8926619,19.3183249
51.892758,19.3184375
51.8927957,19.3184185
51.8928499,19.318323
51.893091,19.3180924
51.8932514,19.3180084
51.8933239,19.3179864
51.8934186,19.3179723
51.8935209,19.3179901
51.8936754,19.3179507
51.8942003,19.3174183
51.8942575,19.3173906
51.8944238,19.3173746
51.894599,19.3174585
51.8946604,19.3175336
51.8947883,19.3175225
51.8949455,19.3176682
51.8951662,19.3177389
51.8953522,19.3178827
51.8958548,19.3180483
51.8960355,19.3181519
51.896102,19.3181486
51.896413,19.3182141
51.896434,19.3182526
51.8965587,19.3183168
51.8967093,19.318306
51.8967911,19.3183377
51.8969718,19.3182579
51.8971436,19.3183031
51.8973326,19.3183278
51.8974162,19.3183656
51.8975402,19.3184723
51.8976992,19.3184626
51.8978478,19.3185785
51.8980159,19.31844
51.8981237,19.3184388
51.8982042,19.3185227
51.8984298,19.3185215
51.8984541,19.3185571
51.8985571,19.3185029
51.8986697,19.3184768
51.8988745,19.3181894
51.8989542,19.3179963
51.8990998,19.3174756
51.8991479,19.3171415
51.8991491,19.3167551
51.8991766,19.3164907
51.8992295,19.3163837
51.8992953,19.3160645
51.8993248,19.3158133
51.8992947,19.3155672
51.8993216,19.3154189
51.8994881,19.3152214
51.8996926,19.3149125
51.899827,19.3146238
51.8997907,19.314533
51.8997505,19.3145063
51.8995569,19.3139428
51.8994264,19.3134853
51.8992961,19.3132336
51.8992388,19.3130652
51.8991686,19.3129602
51.8988129,19.3120004
51.8988046,19.3119422
51.8989043,19.311751
51.8989373,19.3116074
51.8989257,19.3116031
51.8989215,19.3116438
51.8988528,19.3117987
51.8987461,19.3119101
51.8988258,19.311833
51.8989022,19.3116796
51.8989704,19.3112683
51.8990245,19.3106267
51.8992097,19.3091253
51.8992739,19.3082895
51.8992602,19.3081602
51.8994044,19.306969
51.8994857,19.3061427
51.8996364,19.3059988
51.9000428,19.3058292
51.900084,19.3057236
51.9001722,19.3040104
51.900234,19.303202
51.9003582,19.3026579
51.9006488,19.3017374
51.900803,19.3010927
51.9008108,19.3008376
51.9007742,19.3006118
51.9006151,19.3000981
51.9002486,19.2991943
51.9001491,19.299079
51.9000297,19.2989965
51.8995574,19.2984946
51.8994499,19.2983311
51.899399,19.298158
51.8993103,19.2980549
51.8992838,19.2980554
51.8992284,19.2980953
51.8991193,19.2980215
51.8988277,19.2977716
51.8986628,19.2975745
51.897773,19.2966832
51.8972257,19.2960375
51.8967864,19.2956228
51.8966145,19.2954985
51.8965073,19.2953949
51.8963591,19.2952177
51.8961156,19.2950028
51.8960126,19.294862
51.8957901,19.2947075
51.8954805,19.2943375
51.8949651,19.2938651
51.8948365,19.2937171
51.8947468,19.2935615
51.8946524,19.2934485
51.8942033,19.2931269
51.8938895,19.2928481
51.8932811,19.2921991
51.8927276,19.2915165
51.892185,19.2909718
51.8914978,19.2903644
51.8911463,19.2899993
51.8906439,19.2894398
51.889967,19.2888566
51.8896258,19.2884754
51.8894566,19.2883259
51.8892474,19.2880866
51.8885047,19.2873529
51.8884083,19.2871339
51.8881842,19.2870088
51.888098,19.2868828
51.8880449,19.2867051
51.8879995,19.2860479
51.8879194,19.2856666
51.8878028,19.2849009
51.8877755,19.2846348
51.8877901,19.2843804
51.8877706,19.2841384
51.8876864,19.2839054
51.8875984,19.2835341
51.8875368,19.2829639
51.8874272,19.2824473
51.8873457,19.2819333
51.8873004,19.2816225
51.8872565,19.2810718
51.887198,19.2808124
51.8871479,19.2808222
51.8870846,19.2808608
51.8867333,19.2811114
51.8861951,19.2813807
51.8857045,19.2816791
51.8853463,19.2818555
51.8847998,19.2820913
51.8843487,19.2823156
51.8841897,19.2824121
51.883869,19.282554
51.8835369,19.2827329
51.8830506,19.2829588
51.882671,19.2831221
51.8824205,19.2832003
51.8822905,19.2832043
51.8822398,19.2831082
51.8821917,19.2829111
51.8821259,19.2824793
51.8819582,19.281601
51.8818459,19.2808297
51.8817525,19.280329
51.8816714,19.2796732
51.8814337,19.2783267
51.8812508,19.2762731
51.8812024,19.2760376
51.8810572,19.2755188
51.8808813,19.274434
51.8807256,19.2736443
51.8803901,19.2715826
51.8802976,19.2711858
51.8802458,19.2707915
51.8802112,19.2707206
51.8801268,19.2707065
51.8797673,19.2707402
51.8797232,19.2707272
51.8796823,19.2706906
51.879627,19.2705464
51.8795523,19.2701405
51.8789772,19.2667875
51.8788188,19.2655917
51.8787481,19.2649328
51.8785725,19.2642199
51.8783868,19.2630845
51.8781859,19.2620068
51.877898,19.2601614
51.8776039,19.2584541
51.8774967,19.2579321
51.8772497,19.2562618
51.8770654,19.255135
51.8766237,19.2527624
51.8761175,19.2494999
51.8759903,19.2489602
51.8757402,19.2476218
51.8756475,19.2464611
51.8755329,19.2456561
51.8754689,19.2453136
51.8753714,19.244561
51.8749656,19.2427595
51.8747382,19.2414804
51.8746746,19.2412844
51.8745902,19.2411238
51.8744526,19.240925
51.874195,19.2406598
51.8737478,19.2402776
51.8735266,19.2399986
51.8725677,19.2389565
51.8718982,19.2381426
51.8712609,19.2372607
51.870767,19.23651
51.8707514,19.23639
51.870754,19.235453
51.870776,19.2343288
51.870785,19.234209
51.8708777,19.2337336
51.8709374,19.2335165
51.8709697,19.2332975
51.870899,19.2324799
51.8709134,19.2323784
51.8709026,19.2322894
51.8708343,19.23202
51.8707557,19.2315802
51.8706606,19.2311861
51.8706159,19.2310804
51.8703821,19.2306175
51.8702675,19.2304786
51.8700898,19.2301994
51.8698947,19.2299872
51.8698793,19.2300251
51.8698561,19.2300009
51.8695771,19.2297756
51.8695772,19.2297756
51.8688368,19.2306876
51.8688369,19.2306876
51.8680429,19.2315995
51.8679034,19.2317497
51.8670558,19.232254
51.8666589,19.2325866
51.8663585,19.2328119
51.8656075,19.2332196
51.8653285,19.2333376
51.8650281,19.2334449
51.8645882,19.2335522
51.86432,19.2336809
51.8635153,19.2341637
51.8629145,19.2344748
51.8622065,19.2347645
51.8618202,19.2349576
51.8614877,19.2351937
51.8609726,19.2356443
51.859256,19.2366635
51.8589878,19.2368566
51.8587303,19.2371141
51.8583226,19.237554
51.8572711,19.2388308
51.8566274,19.2395067
51.8566275,19.2395067
51.8562091,19.2399466
51.8561232,19.23985
51.8559837,19.2398071
51.8546748,19.2395281
51.8547306,19.239172
51.8547306,19.2391717
51.8548142,19.2386376
51.854825,19.2384123
51.8548464,19.2377471
51.8548357,19.2362987
51.8549002,19.2349469
51.8550182,19.2337238
51.855061,19.2333698
51.8551468,19.2323076
51.8552327,19.2308485
51.8552327,19.230591
51.8551361,19.2290782
51.8549216,19.2277693
51.854707,19.2265784
51.8546533,19.2262458
51.8545997,19.2252373
51.8546104,19.2247438
51.8546855,19.2241215
51.8546855,19.2236924
51.8546319,19.2231237
51.854471,19.2217826
51.854192,19.2191648
51.8541921,19.2191648
51.8538701,19.2164933
51.8537736,19.2156994
51.8537451,19.2153813
51.8537233,19.2153868
51.8537087,19.2147725
51.8537257,19.2127013
51.8537204,19.2111038
51.8537492,19.2091675
51.8537787,19.2050268
51.8537585,19.2033699
51.853772,19.2024965
51.8537632,19.2018744
51.853794,19.201358
51.8538673,19.2012369
51.8539607,19.2011715
51.8540801,19.2011296
51.8541962,19.2011101
51.854571,19.2009635
51.8547738,19.2009326
51.8548238,19.2009109
51.8550056,19.2007862
51.8554424,19.2003895
51.8559745,19.1997244
51.8561974,19.1993785
51.856452,19.1990554
51.8567858,19.1985264
51.8570356,19.1978449
51.8570639,19.1976944
51.8570893,19.1969463
51.8572001,19.1965054
51.8572037,19.1963053
51.8571705,19.1961845
51.8571724,19.1960829
51.8571038,19.1955838
51.8570968,19.1954249
51.8571634,19.1952071
51.8573468,19.1948819
51.8573773,19.1947109
51.8574235,19.1945693
51.8577293,19.1941018
51.8579425,19.1935494
51.8580357,19.1934666
51.8584142,19.1929598
51.8589583,19.1925891
51.8595296,19.1925899
51.8596825,19.1925664
51.8607302,19.1925471
51.8617161,19.1925609
51.8621353,19.1925821
51.8622566,19.1925624
51.8627947,19.1926
51.8629133,19.1925889
51.8645083,19.1926197
